prov_id,mun_id,total_2023,hombres_2023,mujeres_2023,ine_id,municipio,km2,densidad
03,03050,29993.0,14551.0,15442.0,3050000000,El campello,5527.0,5.426632893070382
03,03051,442.0,230.0,212.0,3051000000,Campo de mirra,2182.0,0.20256645279560037
03,03052,1210.0,596.0,614.0,3052000000,Cañada,1932.0,0.6262939958592133
03,03053,11365.0,5767.0,5598.0,3053000000,Castalla,1146.0,9.917102966841187
03,03054,445.0,235.0,210.0,3054000000,Castell de castells,4593.0,0.09688656651426084
03,03055,9275.0,4670.0,4605.0,3055000000,Catral,2002.0,4.6328671328671325
03,03056,11309.0,5695.0,5614.0,3056000000,Cocentaina,5294.0,2.136191915375897
03,03057,297.0,161.0,136.0,3057000000,Confrides,3998.0,0.0742871435717859
03,03058,7513.0,3790.0,3723.0,3058000000,Cox,1671.0,4.496110113704368
03,03059,30191.0,15290.0,14901.0,3059000000,Crevillent,10455.0,2.887709230033477
03,03060,136.0,77.0,59.0,3060000000,Quatretondeta,167.0,0.8143712574850299
03,03061,1767.0,861.0,906.0,3061000000,Daya nueva,709.0,2.4922425952045133
03,03062,667.0,329.0,338.0,3062000000,Daya vieja,314.0,2.124203821656051
03,03063,45622.0,22205.0,23417.0,3063000000,Denia,6618.0,6.893623451193714
03,03064,7919.0,3949.0,3970.0,3064000000,Dolores,187.0,42.3475935828877
03,03065,238293.0,117760.0,120533.0,3065000000,Elche,3265.0,72.98407350689128
03,03066,53034.0,25844.0,27190.0,3066000000,Elda,4579.0,11.582004804542477
03,03067,101.0,50.0,51.0,3067000000,Fageca,1017.0,0.09931170108161258
03,03068,45.0,24.0,21.0,3068000000,Famorca,972.0,0.046296296296296294
03,03069,8836.0,4515.0,4321.0,3069000000,Finestrat,4225.0,2.0913609467455623
03,03070,4618.0,2364.0,2254.0,3070000000,Formentera del segura,433.0,10.665127020785219
03,03071,6515.0,3324.0,3191.0,3071000000,Gata de gorgos,2033.0,3.2046237088047222
03,03072,555.0,281.0,274.0,3072000000,Gaianes,957.0,0.5799373040752351
03,03073,284.0,149.0,135.0,3073000000,Gorga,911.0,0.31174533479692645
03,03074,2686.0,1385.0,1301.0,3074000000,Granja de rocamora,717.0,3.7461645746164574
03,03075,274.0,135.0,139.0,3075000000,El castell de guadalest,1596.0,0.17167919799498746
03,03076,17328.0,8442.0,8886.0,3076000000,Guardamar del segura,3394.0,5.105480259281085
03,03077,2698.0,1381.0,1317.0,3077000000,Hondon de las nieves,6885.0,0.39186637618010167
03,03078,1311.0,673.0,638.0,3078000000,Hondon de los frailes,1255.0,1.0446215139442232
03,03079,23920.0,11945.0,11975.0,3079000000,Ibi,6252.0,3.8259756877799105
03,03080,2108.0,1072.0,1036.0,3080000000,Jacarilla,122.0,17.278688524590162
03,03081,2964.0,1474.0,1490.0,3081000000,Xalo,3459.0,0.8568950563746748
03,03082,29760.0,14857.0,14903.0,3082000000,Javea,6859.0,4.338824901589153
